Date,State,TotalSamples,Negative,Positive
2/5/2021,Andhra Pradesh,16602873,15457851,
2/5/2021,Arunachal Pradesh,459804,428546,
2/5/2021,Assam,8682755,,
2/5/2021,Bihar,26618969,,
2/5/2021,Chandigarh,412497,367088,
2/5/2021,Chhattisgarh,7309395,,
2/5/2021,Delhi,17303562,,
2/5/2021,Goa,663507,,
2/5/2021,Gujarat,18328441,,
2/5/2021,Haryana,7495503,,
2/5/2021,Himachal Pradesh,1531034,1416323,
2/5/2021,Jammu and Kashmir,7348647,7165161,
2/5/2021,Jharkhand,6977983,6733511,244472
2/5/2021,Karnataka,25933338,,
2/5/2021,Kerala,16058633,,
2/5/2021,Lakshadweep,80697,,
2/5/2021,Madhya Pradesh,7869034,7151173,
2/5/2021,Maharashtra,27652758,,
2/5/2021,Manipur,618926,,
2/5/2021,Meghalaya,467645,450216,
2/5/2021,Mizoram,308827,,
2/5/2021,Nagaland,148118,,
2/5/2021,Odisha,10180678,,
2/5/2021,Puducherry,814877,742031,
2/5/2021,Punjab,7340768,,
2/5/2021,Rajasthan,8833897,,
2/5/2021,Sikkim,95254,,
2/5/2021,Tamil Nadu,22956942,,
2/5/2021,Telangana,13060114,,
2/5/2021,Tripura,714957,679371,35586
2/5/2021,Uttar Pradesh,41362046,,
2/5/2021,Uttarakhand,3841463,3649843,
2/5/2021,West Bengal,10545059,,
1/5/2021,Andhra Pradesh,16488574,15367472,
1/5/2021,Arunachal Pradesh,457369,426217,
1/5/2021,Assam,8658937,,
1/5/2021,Bihar,26529576,,
1/5/2021,Chandigarh,408487,363939,
1/5/2021,Chhattisgarh,7267363,,
1/5/2021,Delhi,17231565,,
1/5/2021,Goa,658713,,
1/5/2021,Gujarat,18190727,,
1/5/2021,Haryana,7445273,,
1/5/2021,Himachal Pradesh,1521350,1408695,
1/5/2021,Jammu and Kashmir,7312926,7133011,
1/5/2021,Jharkhand,6952562,6712828,239734
1/5/2021,Karnataka,25774973,,
1/5/2021,Kerala,15945998,,
1/5/2021,Ladakh,201519,181610,
1/5/2021,Lakshadweep,78748,,
1/5/2021,Madhya Pradesh,7808547,7103348,
1/5/2021,Maharashtra,27395288,,
1/5/2021,Manipur,616666,,
1/5/2021,Meghalaya,464863,447755,
1/5/2021,Mizoram,306714,,
1/5/2021,Nagaland,147577,,
1/5/2021,Odisha,10134118,,
1/5/2021,Puducherry,809704,,
1/5/2021,Punjab,7281978,,
1/5/2021,Rajasthan,8749162,,
1/5/2021,Sikkim,94455,,
1/5/2021,Tamil Nadu,22813859,,
1/5/2021,Telangana,12983784,,
1/5/2021,Tripura,709639,674300,33622
1/5/2021,Uttar Pradesh,41064661,,
1/5/2021,Uttarakhand,3815200,3629186,
1/5/2021,West Bengal,10488850,,
30-04-2021,Andaman and Nicobar Islands,370896,,5949
30-04-2021,Andhra Pradesh,16390360,15288670,
30-04-2021,Arunachal Pradesh,453906,422980,
30-04-2021,Assam,8604935,,
30-04-2021,Bihar,26433890,,
30-04-2021,Chandigarh,404615,360875,
30-04-2021,Chhattisgarh,7206500,,
30-04-2021,Delhi,17151785,,
30-04-2021,Goa,652816,,
30-04-2021,Gujarat,18039956,,
30-04-2021,Haryana,7394450,,
30-04-2021,Himachal Pradesh,1509568,1398490,
30-04-2021,Jammu and Kashmir,7268521,7092438,
30-04-2021,Jharkhand,6921267,6687856,233411
30-04-2021,Karnataka,25596991,,
30-04-2021,Kerala,15799524,,
30-04-2021,Ladakh,200311,180664,
30-04-2021,Lakshadweep,75713,,
30-04-2021,Madhya Pradesh,7747712,7054892,
30-04-2021,Maharashtra,27106282,,
30-04-2021,Manipur,614444,,
30-04-2021,Meghalaya,461570,444724,
30-04-2021,Mizoram,303922,,
30-04-2021,Nagaland,146937,,
30-04-2021,Odisha,10086656,,
30-04-2021,Puducherry,803173,,
30-04-2021,Punjab,7221431,,
30-04-2021,Rajasthan,8664982,,
30-04-2021,Sikkim,93658,,
30-04-2021,Tamil Nadu,22662407,,
30-04-2021,Telangana,12905854,,
30-04-2021,Tripura,705279,670113,35166
30-04-2021,Uttar Pradesh,40798042,,
30-04-2021,Uttarakhand,3782632,3602111,
30-04-2021,West Bengal,10432553,,
29-04-2021,Andaman and Nicobar Islands,368945,,5875
29-04-2021,Andhra Pradesh,16303866,15219530,
29-04-2021,Arunachal Pradesh,450543,419790,
29-04-2021,Assam,8532696,,
29-04-2021,Bihar,26335721,,
29-04-2021,Chandigarh,401411,358403,
29-04-2021,Chhattisgarh,7147064,,
29-04-2021,Delhi,17069040,,
29-04-2021,Goa,646059,,
29-04-2021,Gujarat,17878957,,
29-04-2021,Haryana,7344419,,
29-04-2021,Himachal Pradesh,1497617,1392000,
29-04-2021,Jammu and Kashmir,7222471,7049920,
29-04-2021,Jharkhand,6884431,6656981,227450
29-04-2021,Karnataka,25407198,,
29-04-2021,Kerala,15650037,,
29-04-2021,Ladakh,199107,179594,
29-04-2021,Lakshadweep,74480,,
29-04-2021,Madhya Pradesh,7689004,7008584,
29-04-2021,Maharashtra,26816075,,
29-04-2021,Manipur,612489,,
29-04-2021,Meghalaya,459023,442406,
29-04-2021,Mizoram,300922,,
29-04-2021,Nagaland,146190,,
29-04-2021,Odisha,10041204,,
29-04-2021,Puducherry,796722,704594,
29-04-2021,Punjab,7163789,,
29-04-2021,Rajasthan,8582791,,
29-04-2021,Sikkim,92840,,
29-04-2021,Tamil Nadu,22518836,,
29-04-2021,Telangana,12828763,,
29-04-2021,Tripura,700857,665832,35025
29-04-2021,Uttar Pradesh,40553875,,
29-04-2021,Uttarakhand,3752603,3577716,
29-04-2021,West Bengal,10379305,,
28-04-2021,Andaman and Nicobar Islands,367689,,5816
28-04-2021,Andhra Pradesh,16217831,15148287,
28-04-2021,Arunachal Pradesh,447019,416471,
28-04-2021,Assam,8465418,,
28-04-2021,Bihar,26237749,,
28-04-2021,Chandigarh,397590,355384,
28-04-2021,Chhattisgarh,7086058,,
28-04-2021,Delhi,16995189,,
28-04-2021,Goa,640149,,
28-04-2021,Gujarat,17709605,,
28-04-2021,Haryana,7295714,,
28-04-2021,Himachal Pradesh,1482357,1380796,
28-04-2021,Jammu and Kashmir,7172458,7003381,
28-04-2021,Jharkhand,6848140,6626651,221489
28-04-2021,Karnataka,25231382,,
28-04-2021,Kerala,15492489,,
28-04-2021,Ladakh,197926,178562,
28-04-2021,Lakshadweep,72264,,
28-04-2021,Madhya Pradesh,7629555,6961958,
28-04-2021,Maharashtra,26527862,,
28-04-2021,Manipur,609910,,
28-04-2021,Meghalaya,456470,440040,
28-04-2021,Mizoram,297210,,
28-04-2021,Nagaland,145547,,
28-04-2021,Odisha,9997140,,
28-04-2021,Puducherry,786995,700035,
28-04-2021,Punjab,7107801,,
28-04-2021,Rajasthan,8497418,,
28-04-2021,Sikkim,92106,,
28-04-2021,Tamil Nadu,22378247,,
28-04-2021,Telangana,12748582,,
28-04-2021,Tripura,695782,660923,34859
28-04-2021,Uttar Pradesh,40328141,,
28-04-2021,Uttarakhand,3718006,3549390,
28-04-2021,West Bengal,10325581,,
27-04-2021,Andaman and Nicobar Islands,366683,,5764
27-04-2021,Andhra Pradesh,16143083,15088208,
27-04-2021,Arunachal Pradesh,443327,412948,
27-04-2021,Assam,8409938,,
27-04-2021,Bihar,26133854,,
27-04-2021,Chandigarh,394029,352598,
27-04-2021,Chhattisgarh,7026656,,
27-04-2021,Delhi,16913360,,
27-04-2021,Goa,632131,,
27-04-2021,Gujarat,17535696,,
27-04-2021,Haryana,7246974,,
27-04-2021,Himachal Pradesh,1467876,1369301,
27-04-2021,Jammu and Kashmir,7125036,6958982,
27-04-2021,Jharkhand,6777383,6563969,213414
27-04-2021,Karnataka,25059385,,
27-04-2021,Kerala,15354299,,
27-04-2021,Lakshadweep,71202,,
27-04-2021,Madhya Pradesh,7570860,6915960,
27-04-2021,Maharashtra,26254737,,
27-04-2021,Manipur,607553,,
27-04-2021,Meghalaya,453972,437701,
27-04-2021,Mizoram,293905,,
27-04-2021,Nagaland,144871,,
27-04-2021,Odisha,9954739,,
27-04-2021,Puducherry,780162,695574,
27-04-2021,Punjab,7054436,,
27-04-2021,Rajasthan,8411797,,
27-04-2021,Sikkim,91591,,
27-04-2021,Tamil Nadu,22248205,,
27-04-2021,Telangana,12666312,,
27-04-2021,Tripura,691184,656449,34735
27-04-2021,Uttar Pradesh,40141354,,
27-04-2021,Uttarakhand,3675568,3513006,
27-04-2021,West Bengal,10270645,,
26-04-2021,Andaman and Nicobar Islands,364735,,5716
26-04-2021,Andhra Pradesh,16068648,15025207,
26-04-2021,Arunachal Pradesh,440234,409987,
26-04-2021,Assam,8347310,,
26-04-2021,Bihar,26033526,,
26-04-2021,Chandigarh,389827,349235,
26-04-2021,Chhattisgarh,6972500,,
26-04-2021,Delhi,16839549,,
26-04-2021,Goa,626583,,
26-04-2021,Gujarat,17372504,,
26-04-2021,Haryana,7199776,,
26-04-2021,Himachal Pradesh,1456795,1361455,
26-04-2021,Jammu and Kashmir,7080758,6917868,
26-04-2021,Jharkhand,6744277,6536989,207288
26-04-2021,Karnataka,24889269,,
26-04-2021,Kerala,15213100,,
26-04-2021,Lakshadweep,69296,,
26-04-2021,Madhya Pradesh,7511683,6870200,
26-04-2021,Maharashtra,25972018,,
26-04-2021,Manipur,605708,,
26-04-2021,Meghalaya,451828,435704,
26-04-2021,Mizoram,290416,,
26-04-2021,Nagaland,144226,,
26-04-2021,Odisha,9917894,,
26-04-2021,Puducherry,773660,692936,
26-04-2021,Punjab,6996890,,
26-04-2021,Rajasthan,8322104,,
26-04-2021,Tamil Nadu,22126656,,
26-04-2021,Telangana,12566674,,
26-04-2021,Tripura,686814,652190,34624
26-04-2021,Uttar Pradesh,39957293,,
26-04-2021,Uttarakhand,3637694,3480835,
26-04-2021,West Bengal,10215358,,
25-04-2021,Andaman and Nicobar Islands,363056,,5665
25-04-2021,Andhra Pradesh,15994607,14961047,
25-04-2021,Arunachal Pradesh,436658,406585,
25-04-2021,Assam,8274129,,
25-04-2021,Bihar,25953065,,
25-04-2021,Chandigarh,385925,346154,
25-04-2021,Chhattisgarh,6918250,,
25-04-2021,Delhi,16781859,,
25-04-2021,Goa,619811,,
25-04-2021,Gujarat,17213348,,
25-04-2021,Haryana,7164253,,
25-04-2021,Himachal Pradesh,1447397,1354023,
25-04-2021,Jammu and Kashmir,7046228,6885473,
25-04-2021,Jharkhand,6708382,6506635,201747
25-04-2021,Karnataka,24722862,,
25-04-2021,Kerala,15116722,,
25-04-2021,Lakshadweep,68263,,
25-04-2021,Madhya Pradesh,7456701,6827904,
25-04-2021,Maharashtra,25749543,,
25-04-2021,Manipur,604620,,
25-04-2021,Meghalaya,449420,433426,
25-04-2021,Mizoram,289994,,
25-04-2021,Nagaland,143918,,
25-04-2021,Odisha,9878252,,
25-04-2021,Puducherry,770209,688469,
25-04-2021,Punjab,6961532,,
25-04-2021,Rajasthan,8277809,,
25-04-2021,Tamil Nadu,22006472,,
25-04-2021,Telangana,12493399,,
25-04-2021,Tripura,683472,648946,34526
25-04-2021,Uttar Pradesh,39780573,,
25-04-2021,Uttarakhand,3574574,3422773,
25-04-2021,West Bengal,10166796,,
24-04-2021,Andaman and Nicobar Islands,361594,,5614
24-04-2021,Andhra Pradesh,15931722,14910796,
24-04-2021,Arunachal Pradesh,434293,404295,
24-04-2021,Assam,8240455,,
24-04-2021,Bihar,25852574,,
24-04-2021,Chandigarh,382125,343106,
24-04-2021,Chhattisgarh,6877100,,
24-04-2021,Delhi,16705947,,
24-04-2021,Goa,613865,,
24-04-2021,Gujarat,17045176,,
24-04-2021,Haryana,7117264,,
24-04-2021,Himachal Pradesh,1440233,1349906,
24-04-2021,Jammu and Kashmir,7001906,6843532,
24-04-2021,Jharkhand,6678083,6482239,195844
24-04-2021,Karnataka,24546248,,
24-04-2021,Kerala,14989949,,
24-04-2021,Lakshadweep,66588,,
24-04-2021,Madhya Pradesh,7397609,6782413,
24-04-2021,Maharashtra,25460008,,
24-04-2021,Manipur,602832,,
24-04-2021,Meghalaya,447985,432199,
24-04-2021,Mizoram,287694,,
24-04-2021,Nagaland,143272,,
24-04-2021,Odisha,9834487,,
24-04-2021,Puducherry,764577,684081,
24-04-2021,Punjab,6903246,,
24-04-2021,Rajasthan,8197849,,
24-04-2021,Tamil Nadu,21880174,,
24-04-2021,Telangana,12384797,,
24-04-2021,Tripura,679298,644872,34426
24-04-2021,Uttar Pradesh,39540989,,
24-04-2021,Uttarakhand,3536994,3389561,
24-04-2021,West Bengal,10111196,,
23-04-2021,Andaman and Nicobar Islands,360595,,5569
23-04-2021,Andhra Pradesh,15880750,14871522,
23-04-2021,Arunachal Pradesh,431231,401354,
23-04-2021,Assam,8171361,,
23-04-2021,Bihar,25751146,,
23-04-2021,Chandigarh,378454,340146,
23-04-2021,Chhattisgarh,6819875,,
23-04-2021,Delhi,16631245,,
23-04-2021,Goa,609332,,
23-04-2021,Gujarat,16860142,,
23-04-2021,Haryana,7068195,,
23-04-2021,Himachal Pradesh,1429699,1340858,
23-04-2021,Jammu and Kashmir,6961115,6804771,
23-04-2021,Jharkhand,6642174,6451482,190692
23-04-2021,Karnataka,24356635,,
23-04-2021,Kerala,14858794,,
23-04-2021,Ladakh,191160,174597,
23-04-2021,Lakshadweep,64484,,
23-04-2021,Madhya Pradesh,7341730,6739452,
23-04-2021,Maharashtra,25173596,,
23-04-2021,Manipur,601600,,
23-04-2021,Meghalaya,445913,430282,
23-04-2021,Mizoram,285702,,
23-04-2021,Nagaland,142528,,
23-04-2021,Odisha,9793470,,
23-04-2021,Puducherry,758547,680750,
23-04-2021,Punjab,6848790,,
23-04-2021,Rajasthan,8111760,,
23-04-2021,Tamil Nadu,21754456,,
23-04-2021,Telangana,12281027,,
23-04-2021,Tripura,675862,641563,34299
23-04-2021,Uttar Pradesh,39314905,,
23-04-2021,Uttarakhand,3500685,3358336,
23-04-2021,West Bengal,10056136,,
22-04-2021,Andaman and Nicobar Islands,358903,,5527
22-04-2021,Andhra Pradesh,15835169,14837707,
22-04-2021,Arunachal Pradesh,428202,398469,
22-04-2021,Assam,8098956,,
22-04-2021,Bihar,25642999,,
22-04-2021,Chandigarh,374392,336913,
22-04-2021,Chhattisgarh,6762690,,
22-04-2021,Delhi,16556208,,
22-04-2021,Goa,606325,,
22-04-2021,Gujarat,16670240,,
22-04-2021,Haryana,7019043,,
22-04-2021,Himachal Pradesh,1419314,1334242,
22-04-2021,Jammu and Kashmir,6919992,6765585,
22-04-2021,Jharkhand,6599651,6414700,184951
22-04-2021,Karnataka,24179169,,
22-04-2021,Kerala,14728177,,
22-04-2021,Lakshadweep,63289,,
22-04-2021,Madhya Pradesh,7284554,6695866,
22-04-2021,Maharashtra,24895986,,
22-04-2021,Manipur,599801,,
22-04-2021,Meghalaya,443730,428243,
22-04-2021,Mizoram,282502,,
22-04-2021,Nagaland,142072,,
22-04-2021,Odisha,9751932,,
22-04-2021,Puducherry,753466,677819,
22-04-2021,Punjab,6792211,,
22-04-2021,Rajasthan,8025721,,
22-04-2021,Tamil Nadu,21628863,,
22-04-2021,Telangana,12175425,,
22-04-2021,Tripura,674440,640181,34259
22-04-2021,Uttar Pradesh,39089449,,
22-04-2021,Uttarakhand,3464616,3326606,
22-04-2021,West Bengal,10003490,,
21-04-2021,Andaman and Nicobar Islands,357442,,5490
21-04-2021,Andhra Pradesh,15793298,14806595,
21-04-2021,Arunachal Pradesh,425461,395839,
21-04-2021,Assam,8025528,,
21-04-2021,Bihar,25541936,,
21-04-2021,Chandigarh,371408,334563,
21-04-2021,Chhattisgarh,6707690,,
21-04-2021,Delhi,16484000,,
21-04-2021,Goa,602419,,
21-04-2021,Gujarat,16480875,,
21-04-2021,Haryana,6978356,,
21-04-2021,Himachal Pradesh,1411277,1325429,
21-04-2021,Jammu and Kashmir,6877256,6725084,
21-04-2021,Jharkhand,6525814,6348458,177356
21-04-2021,Karnataka,24016635,,
21-04-2021,Kerala,14593000,,
21-04-2021,Lakshadweep,61382,,
21-04-2021,Madhya Pradesh,7233580,6657276,
21-04-2021,Maharashtra,24614480,,
21-04-2021,Manipur,598268,,
21-04-2021,Meghalaya,441749,426441,
21-04-2021,Mizoram,280243,,
21-04-2021,Nagaland,141806,,
21-04-2021,Odisha,9706949,,
21-04-2021,Puducherry,748791,673536,
21-04-2021,Punjab,6744906,,
21-04-2021,Rajasthan,7967086,,
21-04-2021,Tamil Nadu,21513210,,
21-04-2021,Telangana,12073090,,
21-04-2021,Uttar Pradesh,38892416,,
21-04-2021,Uttarakhand,3428170,3294158,
21-04-2021,West Bengal,9950336,,
20-04-2021,Andaman and Nicobar Islands,355507,,5466
20-04-2021,Andhra Pradesh,15753679,14776692,
20-04-2021,Arunachal Pradesh,423123,393575,
20-04-2021,Assam,7963421,,
20-04-2021,Bihar,25435956,,
20-04-2021,Chandigarh,368438,332216,
20-04-2021,Chhattisgarh,6661925,,
20-04-2021,Delhi,16405232,,
20-04-2021,Goa,598330,,
20-04-2021,Gujarat,16298864,,
20-04-2021,Haryana,6932530,,
20-04-2021,Himachal Pradesh,1401986,1318687,
20-04-2021,Jammu and Kashmir,6833449,6683211,
20-04-2021,Jharkhand,6482575,6310260,172315
20-04-2021,Karnataka,23864354,,
20-04-2021,Kerala,14471237,,
20-04-2021,Lakshadweep,59445,,
20-04-2021,Madhya Pradesh,7179032,6615835,
20-04-2021,Maharashtra,24341736,,
20-04-2021,Manipur,596703,,
20-04-2021,Meghalaya,438825,423709,
20-04-2021,Nagaland,141093,,
20-04-2021,Odisha,9668401,,
20-04-2021,Puducherry,743184,669341,
20-04-2021,Punjab,6690798,,
20-04-2021,Rajasthan,7886105,,
20-04-2021,Tamil Nadu,21400549,,
20-04-2021,Telangana,11942985,,
20-04-2021,Tripura,669149,635058,34091
20-04-2021,Uttar Pradesh,38666846,,
20-04-2021,Uttarakhand,3391513,3262308,
20-04-2021,West Bengal,9900322,,
19-04-2021,Andaman and Nicobar Islands,353754,,5421
19-04-2021,Andhra Pradesh,15715757,14747757,
19-04-2021,Arunachal Pradesh,421131,391644,
19-04-2021,Assam,7896270,,
19-04-2021,Bihar,25329800,,
19-04-2021,Chandigarh,365412,329794,
19-04-2021,Chhattisgarh,6611226,,
19-04-2021,Delhi,16318706,,
19-04-2021,Goa,594733,,
19-04-2021,Gujarat,16125282,,
19-04-2021,Haryana,6885774,,
19-04-2021,Himachal Pradesh,1392242,1312382,
19-04-2021,Jammu and Kashmir,6794193,6645985,
19-04-2021,Jharkhand,6448625,6281390,167235
19-04-2021,Karnataka,23716866,,
19-04-2021,Kerala,14359016,,
19-04-2021,Lakshadweep,58963,,
19-04-2021,Madhya Pradesh,7127647,6577177,
19-04-2021,Maharashtra,24075811,,
19-04-2021,Manipur,594750,,
19-04-2021,Meghalaya,436898,421919,
19-04-2021,Mizoram,273855,,
19-04-2021,Nagaland,140601,,
19-04-2021,Odisha,9636052,,
19-04-2021,Puducherry,737514,666405,
19-04-2021,Punjab,6639409,,
19-04-2021,Rajasthan,7800262,,
19-04-2021,Tamil Nadu,21299220,,
19-04-2021,Telangana,11820842,,
19-04-2021,Tripura,666583,632552,34031
19-04-2021,Uttar Pradesh,38467016,,
19-04-2021,Uttarakhand,3363489,3237296,
19-04-2021,West Bengal,9850278,,
18-04-2021,Andaman and Nicobar Islands,352086,,5390
18-04-2021,Andhra Pradesh,15677992,14715955,
18-04-2021,Arunachal Pradesh,419969,390548,
18-04-2021,Assam,7830860,,
18-04-2021,Bihar,25246439,,
18-04-2021,Chandigarh,362406,327401,
18-04-2021,Chhattisgarh,6562553,,
18-04-2021,Delhi,16228010,,
18-04-2021,Goa,592007,,
18-04-2021,Gujarat,15966802,,
18-04-2021,Haryana,6853496,,
18-04-2021,Himachal Pradesh,1386599,1304810,
18-04-2021,Jammu and Kashmir,6760101,6613409,
18-04-2021,Jharkhand,6410544,6247599,162945
18-04-2021,Karnataka,23593654,,
18-04-2021,Kerala,14271741,,
18-04-2021,Lakshadweep,57376,,
18-04-2021,Madhya Pradesh,7076705,6539132,
18-04-2021,Maharashtra,23854185,,
18-04-2021,Manipur,593783,,
18-04-2021,Meghalaya,435552,420681,
18-04-2021,Nagaland,140449,,
18-04-2021,Odisha,9599877,,
18-04-2021,Puducherry,733950,662541,
18-04-2021,Punjab,6607723,,
18-04-2021,Rajasthan,7760082,,
18-04-2021,Tamil Nadu,21187630,,
18-04-2021,Telangana,11737753,,
18-04-2021,Tripura,665194,631195,33999
18-04-2021,Uttar Pradesh,38266474,,
18-04-2021,Uttarakhand,3333159,3209126,
18-04-2021,West Bengal,9808160,,
17-04-2021,Andaman and Nicobar Islands,349739,,5331
17-04-2021,Andhra Pradesh,15642070,14686615,
17-04-2021,Arunachal Pradesh,419731,390330,
17-04-2021,Assam,7807560,,
17-04-2021,Bihar,25145835,,
17-04-2021,Chandigarh,358856,324486,
17-04-2021,Chhattisgarh,6519901,,
17-04-2021,Delhi,16142390,,
17-04-2021,Goa,588751,,
17-04-2021,Gujarat,15801091,,
17-04-2021,Haryana,6809613,,
17-04-2021,Himachal Pradesh,1378090,1299416,
17-04-2021,Jammu and Kashmir,6720261,6575095,
17-04-2021,Jharkhand,6368644,6209691,158953
17-04-2021,Karnataka,23448009,,
17-04-2021,Kerala,14162843,,
17-04-2021,Lakshadweep,56009,,
17-04-2021,Madhya Pradesh,7023077,6497752,
17-04-2021,Maharashtra,23580913,,
17-04-2021,Manipur,592588,,
17-04-2021,Meghalaya,433687,418889,
17-04-2021,Mizoram,273248,,
17-04-2021,Nagaland,140194,,
17-04-2021,Odisha,9565427,,
17-04-2021,Puducherry,728880,659076,
17-04-2021,Punjab,6561028,,
17-04-2021,Rajasthan,7695207,,
17-04-2021,Tamil Nadu,21077500,,
17-04-2021,Telangana,11608116,,
17-04-2021,Tripura,662606,628676,33930
17-04-2021,Uttar Pradesh,38029865,,
17-04-2021,Uttarakhand,3300338,3178935,
17-04-2021,West Bengal,9762086,,
16-04-2021,Andaman and Nicobar Islands,347489,,5289
16-04-2021,Andhra Pradesh,15606163,14657932,
16-04-2021,Arunachal Pradesh,419072,389693,
16-04-2021,Assam,7764292,,
16-04-2021,Bihar,25045280,,
16-04-2021,Chandigarh,355840,321895,
16-04-2021,Chhattisgarh,6465985,,
16-04-2021,Delhi,16043160,,
16-04-2021,Goa,585257,,
16-04-2021,Gujarat,15627525,,
16-04-2021,Haryana,6765626,,
16-04-2021,Himachal Pradesh,1367183,1291292,
16-04-2021,Jammu and Kashmir,6683730,6539709,
16-04-2021,Jharkhand,6327654,6172539,155115
16-04-2021,Karnataka,23304701,,
16-04-2021,Kerala,14081632,,
16-04-2021,Lakshadweep,54763,,
16-04-2021,Madhya Pradesh,6970509,6456453,
16-04-2021,Maharashtra,23308878,,
16-04-2021,Manipur,591431,,
16-04-2021,Meghalaya,431805,417102,
16-04-2021,Mizoram,271178,,
16-04-2021,Nagaland,139828,,
16-04-2021,Odisha,9528182,,
16-04-2021,Puducherry,724132,655565,
16-04-2021,Punjab,6517986,,
16-04-2021,Rajasthan,7628646,,
16-04-2021,Tamil Nadu,20976696,,
16-04-2021,Telangana,11481881,,
16-04-2021,Tripura,660465,626593,33872
16-04-2021,Uttar Pradesh,37814182,,
16-04-2021,Uttarakhand,3248037,3129391,
16-04-2021,West Bengal,9715115,,
15-04-2021,Andaman and Nicobar Islands,345485,,5262
15-04-2021,Andhra Pradesh,15570201,14628066,
15-04-2021,Arunachal Pradesh,418501,389150,
15-04-2021,Assam,7731871,,
15-04-2021,Bihar,24944876,,
15-04-2021,Chandigarh,352815,319357,
15-04-2021,Chhattisgarh,6416401,,
15-04-2021,Delhi,15944203,,
15-04-2021,Goa,582068,,
15-04-2021,Gujarat,15466550,,
15-04-2021,Haryana,6723968,,
15-04-2021,Himachal Pradesh,1360794,1285303,
15-04-2021,Jammu and Kashmir,6648718,6505841,
15-04-2021,Jharkhand,6292389,6141117,151272
15-04-2021,Karnataka,23170964,,
15-04-2021,Kerala,14013857,,
15-04-2021,Lakshadweep,54076,,
15-04-2021,Madhya Pradesh,6920606,6417595,
15-04-2021,Maharashtra,23036652,,
15-04-2021,Manipur,590238,,
15-04-2021,Meghalaya,429358,414776,
15-04-2021,Mizoram,268697,,
15-04-2021,Nagaland,139558,,
15-04-2021,Odisha,9496291,,
15-04-2021,Puducherry,719418,653668,
15-04-2021,Punjab,6473869,,
15-04-2021,Rajasthan,7567748,,
15-04-2021,Tamil Nadu,20879495,,
15-04-2021,Telangana,11360001,,
15-04-2021,Uttar Pradesh,37590753,,
15-04-2021,Uttarakhand,3215093,3098449,
15-04-2021,West Bengal,9674962,,
14-04-2021,Andaman and Nicobar Islands,343431,,5247
14-04-2021,Andhra Pradesh,15534460,14597411,
14-04-2021,Arunachal Pradesh,418290,388947,
14-04-2021,Assam,7713548,,
14-04-2021,Bihar,24843640,,
14-04-2021,Chandigarh,349851,316806,
14-04-2021,Chhattisgarh,6362947,,
14-04-2021,Delhi,15861634,,
14-04-2021,Goa,579357,,
14-04-2021,Gujarat,15307435,,
14-04-2021,Haryana,6692475,,
14-04-2021,Himachal Pradesh,1354979,1279298,
14-04-2021,Jammu and Kashmir,6611924,6470188,
14-04-2021,Jharkhand,6254279,6106487,147792
14-04-2021,Karnataka,23041564,,
14-04-2021,Kerala,13952957,,
14-04-2021,Lakshadweep,53552,,
14-04-2021,Madhya Pradesh,6872786,6379941,
14-04-2021,Maharashtra,22802200,,
14-04-2021,Manipur,589389,,
14-04-2021,Meghalaya,427651,413166,
14-04-2021,Mizoram,266380,,
14-04-2021,Nagaland,139312,,
14-04-2021,Odisha,9461720,,
14-04-2021,Puducherry,716607,650282,
14-04-2021,Punjab,6440181,,
14-04-2021,Rajasthan,7524365,,
14-04-2021,Tamil Nadu,20784108,,
14-04-2021,Telangana,11253374,,
14-04-2021,Tripura,658885,625044,33841
14-04-2021,Uttar Pradesh,37384344,,
14-04-2021,Uttarakhand,3176482,3062458,
14-04-2021,West Bengal,9632841,,
13-04-2021,Andaman and Nicobar Islands,341557,,5209
13-04-2021,Andhra Pradesh,15498728,14565836,
13-04-2021,Arunachal Pradesh,417994,388661,
13-04-2021,Assam,7683483,,
13-04-2021,Bihar,24743506,,
13-04-2021,Chandigarh,346766,314145,
13-04-2021,Chhattisgarh,6316419,,
13-04-2021,Delhi,15753100,,
13-04-2021,Goa,577121,,
13-04-2021,Gujarat,15154363,,
13-04-2021,Haryana,6652932,,
13-04-2021,Himachal Pradesh,1347341,,
13-04-2021,Jammu and Kashmir,6573965,6433315,
13-04-2021,Jharkhand,6216693,6072099,144594
13-04-2021,Karnataka,22928322,,
13-04-2021,Kerala,13887699,,
13-04-2021,Lakshadweep,53108,,
13-04-2021,Madhya Pradesh,6828054,6344929,
13-04-2021,Maharashtra,22560051,,
13-04-2021,Manipur,588540,,
13-04-2021,Meghalaya,424940,410553,
13-04-2021,Mizoram,264490,,
13-04-2021,Nagaland,138968,,
13-04-2021,Odisha,9428469,,
13-04-2021,Puducherry,712231,646445,
13-04-2021,Punjab,6407939,,
13-04-2021,Rajasthan,7484479,,
13-04-2021,Tamil Nadu,20686440,,
13-04-2021,Telangana,11181010,,
13-04-2021,Tripura,656802,623000,33802
13-04-2021,Uttar Pradesh,37173548,,
13-04-2021,Uttarakhand,3131226,3019155,
13-04-2021,West Bengal,9589378,,
12/4/2021,Andaman and Nicobar Islands,339482,,5201
12/4/2021,Andhra Pradesh,15463146,14534482,
12/4/2021,Arunachal Pradesh,417356,388038,
12/4/2021,Assam,7624173,,
12/4/2021,Bihar,24649983,,
12/4/2021,Chandigarh,343981,311760,
12/4/2021,Chhattisgarh,6262626,,
12/4/2021,Delhi,15650640,,
12/4/2021,Goa,574614,,
